ڧ	1
颪	1
補	1
陀	1
圍	1
云	1
笥	1
め	1
昔	1
使	1
優	1
砂	1
未	1
危	1
♆	1
兔	1
♇	1
ⵡ	1
ⵛ	1
籌	1
粧	1
室	1
厠	1
憚	1
虎	1
温	1
	1
थ	1
能	1
観	1
喜	1
Բ	1
Ռ	1
椒	1
♥	1
ょ	1
笑	1
送	1
念	1
姉	1
妹	1
畑	1
ゅ	1
も	1
編	1
啟	1
庚	1
♀	1
ㄆ	1
ㄇ	1
ㄈ	1
號	1
ㄤ	1
˞	1
ㄡ	1
ㄟ	1
ㄜ	1
ɖ	1
ʣ	1
ʦ	1
ㄓ	1
ㄔ	1
ㄕ	1
ㄗ	1
ㄘ	1
ㄙ	1
渙	1
鸛	1
雀	1
樓	1
ㄌ	1
作	1
炒	1
争	1
ច	1
ម	1
្	1
ប	1
៉	1
占	1
常	1
